id,lat,long,description,full_address,source,created_at,updated_at,address,polygon,street_number,street_name,locality,postal_code,sub_locality,admin_levels,country,country_code,timezone,raw
3297,42.38911056,-71.04267889,,"66 beacon street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3298,42.38949723,-71.03276582,,"67 central avenue","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3310,42.399139,-71.033478,,"         66 bloomingdale street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:40:19",,,,,,,,,,,,
3291,42.395402,-71.027632,,"         68 cary avenue","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:40:09",,,,,,,,,,,,
3301,42.39549612,-71.02793922,,"66 crescent avenue","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3295,42.395674,-71.029507,,"        678 broadway ","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:40:12",,,,,,,,,,,,
3347,42.4003696,-71.0341011,,"          7 carmel street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:27",,,,,,,,,,,,
3304,42.40171578,-71.01598774,,"67 clinton street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3305,42.3991812,-71.03345433,,"68 bloomingdale street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3344,42.401732,-71.016172,,"         69 clinton street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:21",,,,,,,,,,,,
3307,42.39871447,-71.03412086,,"66 orange street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3308,42.40427442,-71.03293275,,"66 murray street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3299,42.399002,-71.033813,,"67 orange 1 ","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:40:26",,,,,,,,,,,,
3314,42.39224,-71.03052,,"69 grove street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:40:27",,,,,,,,,,,,
3311,42.40211683,-71.01594268,,"66 clinton street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3302,42.3891002,-71.0339485,,"         66 shawmut street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:40:11",,,,,,,,,,,,
3313,42.39570635,-71.02927269,,"682 broadway ","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3349,42.4086142,-71.0330686,,"         68 cook avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:21",,,,,,,,,,,,
3315,42.3930376,-71.0372086,,"69 fourth street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3316,42.4081,-71.03083229,,"7 bell street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3317,42.3970407,-71.02535423,,"68 spencer avenue","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3300,42.4282818,-71.0427434,,"         67 marlboro street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:40:08",,,,,,,,,,,,
3319,42.38799901,-71.04290197,,"69 broadway ","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3284,42.400204,-71.03228,,"         66 franklin avenue","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:40:12",,,,,,,,,,,,
3321,42.3956,-71.035,,"69 sixth street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3322,42.39029528,-71.04595236,,"7 admirals way","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3323,42.39908817,-71.02687101,,"68 eleanor street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3324,42.40257371,-71.02822943,,"69 prescott avenue","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3325,42.40500816,-71.03747347,,"69 lash street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3318,42.3970256,-71.0273383,,"         69 parker street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:40:20",,,,,,,,,,,,
3326,42.3886749,-71.0321932,,"69 maverick street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:40:26",,,,,,,,,,,,
3329,42.39937101,-71.02658817,,"69 eleanor street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3330,42.38810691,-71.04517235,,"7 boatswains way","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3331,42.39847617,-71.034331,,"69 addison street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3332,42.390502,-71.0465717,,"69 boatswains way","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3333,42.3879,-71.03835404,,"68 marginal street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3334,42.3891,-71.0426,,"69 beacon street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3335,42.38841333,-71.03814,,"69 pearl street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3336,42.41157268,-71.03354056,,"68 englewood avenue","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3337,42.388078,-71.034987,,"69 essex street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3338,42.39972635,-71.02284923,,"68 webster avenue","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3339,42.40763913,-71.03588261,,"69 fremont avenue","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3340,42.3925384,-71.03022899,,"68 grove street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:55",,,,,,,,,,,,
3341,42.38947094,-71.03642641,,"68 hawthorn street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:39:56",,,,,,,,,,,,
3309,42.4056799,-71.0553553,,"         66 marlboro street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:40:23",,,,,,,,,,,,
3343,42.4075,-71.0355,,"68 fremont avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3348,42.4045769,-71.032885,,"         68 murray street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:28",,,,,,,,,,,,
3345,42.38908358,-71.03503358,,"69 shurtleff street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3312,42.3883784,-71.0349475,,"         68 essex street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:40:10",,,,,,,,,,,,
3286,42.38795503,-71.04298994,,"67 broadway 3 ","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:40:29",,,,,,,,,,,,
3283,42.391732,-71.031523,,"         67 bellingham street","New Property GeoCoding","2016-05-19 11:39:55","2016-05-19 11:40:21",,,,,,,,,,,,
3352,42.40818207,-71.03481724,,"69 garland street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3413,42.399563,-71.033291,,"         71 bloomingdale street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:15",,,,,,,,,,,,
3383,42.4049347,-71.0360368,,"          7 lash street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:17",,,,,,,,,,,,
3390,42.3974973,-71.02353,,"7 vernon ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:25",,,,,,,,,,,,
3360,42.400988,-71.015957,,"         69 carroll street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:21",,,,,,,,,,,,
3357,42.3957,-71.028503,,"693 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3358,42.395545,-71.028718,,"689 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3359,42.39584481,-71.02901885,,"688 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3402,42.3974979,-71.0291892,,"          7 george street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:21",,,,,,,,,,,,
3355,42.395601,-71.028619,,"        691 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:23",,,,,,,,,,,,
3362,42.3966347,-71.02525344,,"69 spencer avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3363,42.39876685,-71.034178,,"68 orange street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3364,42.395452,-71.028818,,"685 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3396,42.3914864,-71.034325,,"7 chester avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:26",,,,,,,,,,,,
3366,42.38857714,-71.03851714,,"68 pearl street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3365,42.411631,-71.034317,,"         69 madison avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:21",,,,,,,,,,,,
3368,42.38775168,-71.04362259,,"7 medford street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3369,42.3882,-71.04890653,,"70 commandants way","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3370,42.4077,-71.0355,,"70 fremont avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3371,42.40223819,-71.0189774,,"7 clinton street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3372,42.39079979,-71.02979894,,"70 cottage street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3373,42.40590667,-71.03527333,,"7 nichols street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3400,42.397469,-71.023043,,"          7 vila street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:22",,,,,,,,,,,,
3378,42.389308,-71.034577,,"          7 maverick street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:10",,,,,,,,,,,,
3376,42.38981872,-71.03141953,,"7 watts street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3377,42.3996537,-71.030462,,"7 franklin avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3353,42.399494,-71.033211,,"         69 bloomingdale street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:11",,,,,,,,,,,,
3414,42.391749,-71.031392,,"         71 bellingham street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:15",,,,,,,,,,,,
3388,42.3877053,-71.0358,,"          7 suffolk street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:18",,,,,,,,,,,,
3381,42.3933,-71.039,,"70 everett avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3409,42.3889764,-71.0319713,,"         70 maverick street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:29",,,,,,,,,,,,
3395,42.4060391,-71.0329468,,"          7 ingleside avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:17",,,,,,,,,,,,
3384,42.40515149,-71.03053097,,"7 jones avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3385,42.40278593,-71.03460976,,"7 jefferson avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3386,42.40147847,-71.02649563,,"7 prescott avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3387,42.40588003,-71.03467459,,"7 cheever street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3393,42.408144,-71.031511,,"          7 springvale avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:18",,,,,,,,,,,,
3375,42.40573,-71.028858,,"          7 clyde street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:10",,,,,,,,,,,,
3417,42.3985764,-71.034459,,"         71 addison street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:18",,,,,,,,,,,,
3398,42.3876259,-71.0422819,,"          7 eldridge place","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:17",,,,,,,,,,,,
3392,42.40689705,-71.03333165,,"7 fremont avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3351,42.4006707,-71.0317628,,"         69 franklin avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:19",,,,,,,,,,,,
3394,42.38968906,-71.03163359,,"7 lynn street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3391,42.40028,-71.032372,,"70 franklin avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:25",,,,,,,,,,,,
3367,42.397065,-71.035459,,"         68 heard street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:21",,,,,,,,,,,,
3420,42.39811,-71.0297889,,"         70 tudor street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:22",,,,,,,,,,,,
3380,42.396522,-71.033804,,"          7 eden street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:18",,,,,,,,,,,,
3399,42.4075,-71.0338,,"7 laurel street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3397,42.40614,-71.0298679,,"         70 garfield avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:22",,,,,,,,,,,,
3401,42.397883,-71.0270192,,"70 clark avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3374,42.3996638,-71.0241787,,"          7 crest avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:22",,,,,,,,,,,,
3411,42.407762,-71.034863,,"         70 garland street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:19",,,,,,,,,,,,
3404,42.40026907,-71.02607627,,"70 crest avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3405,42.39598383,-71.02807506,,"707 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3406,42.40259761,-71.03028585,,"70 warren avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3407,42.40165229,-71.01573376,,"71 clinton street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3361,42.39786,-71.031405,,"          7 bloomingdale street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:23",,,,,,,,,,,,
3410,42.39602383,-71.02802506,,"709 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3382,42.3884342,-71.0347325,,"         70 essex street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:19",,,,,,,,,,,,
3389,42.388946,-71.0403429,,"          7 park street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:09",,,,,,,,,,,,
3379,42.399273,-71.033638,,"         70 bloomingdale street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:15",,,,,,,,,,,,
3408,42.402551,-71.0290969,,"70 prescott avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:25",,,,,,,,,,,,
3415,42.4044751,-71.0328685,,"70 murray street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3416,42.39713649,-71.03546106,,"70 heard street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3403,42.3913537,-71.0323768,,"          7 cottage street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:19",,,,,,,,,,,,
3418,42.39101318,-71.03166812,,"7072 chester avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3419,42.3961,-71.0285,,"700712 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3422,42.38919214,-71.04850888,,"71 boatswains way","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3423,42.3925176,-71.03014578,,"70 grove street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3424,42.3892364,-71.0338882,,"70 shawmut street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3445,42.388548,-71.0300196,,"         71 highland street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:20",,,,,,,,,,,,
3426,42.41194194,-71.03337161,,"71 englewood avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3425,42.39664,-71.027801,,"        728 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:20",,,,,,,,,,,,
3461,42.404055,-71.039063,,"         72 union street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:15",,,,,,,,,,,,
3429,42.39208066,-71.03113565,,"72 bellingham street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3447,42.4018475,-71.0218536,,"         71 gillooly road","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:21",,,,,,,,,,,,
3431,42.38808698,-71.04272604,,"73 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3432,42.39614383,-71.02787506,,"715 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3433,42.39627778,-71.02802778,,"717 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3434,42.39623692,-71.02769798,,"723 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3442,42.4051681,-71.0331207,,"         72 sagamore avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:19",,,,,,,,,,,,
3437,42.392201,-71.030381,,"71 grove street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3458,42.399081,-71.033904,,"         71 orange street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:23",,,,,,,,,,,,
3439,42.38854667,-71.03804,,"71 pearl street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3484,42.4035,-71.03,,"prescott  avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:58",,,,,,,,,,,,
3441,42.40501429,-71.03752857,,"71 lash street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3456,42.3906626,-71.0299464,,"         71 cottage street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:19",,,,,,,,,,,,
3443,42.39634942,-71.02749173,,"729 broadway 3 ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3444,42.38944009,-71.03255153,,"73 central avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3469,42.396676,-71.025121,,"         71 spencer avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:20",,,,,,,,,,,,
3462,42.3933292,-71.0295081,,"         72 library street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:10",,,,,,,,,,,,
3463,42.4069069,-71.036563,,"         72 harvard street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:21",,,,,,,,,,,,
3457,42.388575,-71.031972,,"         73 maverick street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:21",,,,,,,,,,,,
3460,42.4029219,-71.028702,,"         71 prescott avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:08",,,,,,,,,,,,
3450,42.39917347,-71.02696463,,"72 eleanor street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3451,42.39631192,-71.02756048,,"727 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3452,42.40786187,-71.03590991,,"73 fremont avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3453,42.39077257,-71.02966287,,"73 cottage street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3454,42.389352,-71.0382417,,"73 division street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3455,42.3982,-71.0295,,"72 tudor street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3440,42.4282542,-71.042735,,"73A marlboro street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:27",,,,,,,,,,,,
3438,42.389273,-71.035933,,"         73 congress avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:23",,,,,,,,,,,,
3427,42.39962,-71.033393,,"73 bloomingdale street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:26",,,,,,,,,,,,
3459,42.3978098,-71.0266597,,"71a clark avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3435,42.401644,-71.01564,,"         73 clinton street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:28",,,,,,,,,,,,
3436,42.398811,-71.034273,,"         72 orange street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:19",,,,,,,,,,,,
3449,42.392517,-71.030311,,"         72 grove street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:11",,,,,,,,,,,,
3448,42.397058,-71.025438,,"         72 spencer avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:21",,,,,,,,,,,,
3464,42.38921466,-71.04857644,,"73 boatswains way","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3465,42.39787143,-71.02667143,,"73 clark avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3466,42.39827677,-71.03472782,,"72 addison street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3467,42.39619942,-71.02776673,,"721 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3468,42.396217,-71.027527,,"725 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3430,42.4089268,-71.0331761,,"         73 cook avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:21",,,,,,,,,,,,
3470,42.39859382,-71.03448394,,"73 addison street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3471,42.41336657,-71.03306657,,"71 woodlawn avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3472,42.38807378,-71.03489476,,"71 essex street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3473,42.38803851,-71.03482423,,"73 essex street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3474,42.4048382,-71.0329396,,"71 sagamore avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3475,42.407479,-71.035921,,"72 fremont avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3476,42.39758851,-71.03538894,,"71 heard street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3477,42.39164346,-71.0310528,,"73 bellingham street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3478,42.40559167,-71.0552375,,"72 marlboro street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3479,42.4055875,-71.05523125,,"71 marlboro street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3480,42.40050184,-71.03266296,,"74 franklin avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3481,42.3959,-71.0326,,"73 washington avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3482,42.39007444,-71.04129834,,"74 chestnut street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3483,42.39247599,-71.02997935,,"74 grove street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3488,42.4051844,-71.0329697,,"         74 sagamore avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:11",,,,,,,,,,,,
3485,42.38840289,-71.03465857,,"74 essex street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3486,42.39833559,-71.0348043,,"74 addison street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3487,42.38977021,-71.03852273,,"74 park street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3428,42.3899349,-71.0442855,,"         72 captains row","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:11",,,,,,,,,,,,
3489,42.39718247,-71.02511794,,"74 spencer avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3491,42.3893,-71.0337,,"73 shawmut street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3494,42.3980559,-71.026788,,"         74 clark avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:20",,,,,,,,,,,,
3498,42.3932915,-71.0293989,,"         74 library street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:10",,,,,,,,,,,,
3522,42.396559,-71.026926,,"        747 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:20",,,,,,,,,,,,
3553,42.392451,-71.030079,,"76 grove street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:28",,,,,,,,,,,,
