id,upload_id,property_id,row_labels,total,created_at,updated_at,raw
1463,58,4178,"58 ENGLEWOOD AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1463,""upload_id"":58,""property_id"":4178,""row_labels"":""58 ENGLEWOOD AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1464,58,4182,"58 GARFIELD AV",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1464,""upload_id"":58,""property_id"":4182,""row_labels"":""58 GARFIELD AV"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1466,58,4185,"58 HOOPER ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1466,""upload_id"":58,""property_id"":4185,""row_labels"":""58 HOOPER ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1467,58,4187,"58 LIBRARY ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1467,""upload_id"":58,""property_id"":4187,""row_labels"":""58 LIBRARY ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1469,58,4191,"58 SPENCER AV",5,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1469,""upload_id"":58,""property_id"":4191,""row_labels"":""58 SPENCER AV"",""total"":5,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1470,58,4193,"58 WINNISIMMET ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1470,""upload_id"":58,""property_id"":4193,""row_labels"":""58 WINNISIMMET ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1471,58,15444,"582 WASHINGTON AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1471,""upload_id"":58,""property_id"":15444,""row_labels"":""582 WASHINGTON AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1473,58,4198,"59 ADDISON ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1473,""upload_id"":58,""property_id"":4198,""row_labels"":""59 ADDISON ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1474,58,5531,"59 BLOSSOM ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1474,""upload_id"":58,""property_id"":5531,""row_labels"":""59 BLOSSOM ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1477,58,1411,"59 CLARK AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1477,""upload_id"":58,""property_id"":1411,""row_labels"":""59 CLARK AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1479,58,4205,"59 ESSEX ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1479,""upload_id"":58,""property_id"":4205,""row_labels"":""59 ESSEX ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1480,58,4212,"59 LIBRARY ST",6,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1480,""upload_id"":58,""property_id"":4212,""row_labels"":""59 LIBRARY ST"",""total"":6,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1481,58,4213,"59 MADISON AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1481,""upload_id"":58,""property_id"":4213,""row_labels"":""59 MADISON AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1483,58,4217,"59 SPENCER AV",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1483,""upload_id"":58,""property_id"":4217,""row_labels"":""59 SPENCER AV"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1484,58,4219,"59 WINTHROP RD",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1484,""upload_id"":58,""property_id"":4219,""row_labels"":""59 WINTHROP RD"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1486,58,4222,"594 WASHINGTON AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1486,""upload_id"":58,""property_id"":4222,""row_labels"":""594 WASHINGTON AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1487,58,4225,"598 WASHINGTON AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1487,""upload_id"":58,""property_id"":4225,""row_labels"":""598 WASHINGTON AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1488,58,4235,"6 FITZ TERRACE",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1488,""upload_id"":58,""property_id"":4235,""row_labels"":""6 FITZ TERRACE"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1490,58,4239,"6 GRAND VIEW RD",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1490,""upload_id"":58,""property_id"":4239,""row_labels"":""6 GRAND VIEW RD"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1491,58,4241,"6 HILLSIDE AV",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1491,""upload_id"":58,""property_id"":4241,""row_labels"":""6 HILLSIDE AV"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1493,58,4243,"6 LAFAYETTE AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1493,""upload_id"":58,""property_id"":4243,""row_labels"":""6 LAFAYETTE AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1494,58,4244,"6 LAUREL ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1494,""upload_id"":58,""property_id"":4244,""row_labels"":""6 LAUREL ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1496,58,4248,"6 SCHOOL ST",5,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1496,""upload_id"":58,""property_id"":4248,""row_labels"":""6 SCHOOL ST"",""total"":5,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1497,58,4250,"6 VILA ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1497,""upload_id"":58,""property_id"":4250,""row_labels"":""6 VILA ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1498,58,4251,"6 WARREN AV",5,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1498,""upload_id"":58,""property_id"":4251,""row_labels"":""6 WARREN AV"",""total"":5,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1476,58,10669,"59 CHERRY ST",9,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1476,""upload_id"":58,""property_id"":6,""row_labels"":""59 CHERRY ST"",""total"":9,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1500,58,17446,"60 #3 BEACON ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1500,""upload_id"":58,""property_id"":17446,""row_labels"":""60 #3 BEACON ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1501,58,17447,"60 #MAIN DUDLEY ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1501,""upload_id"":58,""property_id"":17447,""row_labels"":""60 #MAIN DUDLEY ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1503,58,4255,"60 ARLINGTON ST",5,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1503,""upload_id"":58,""property_id"":4255,""row_labels"":""60 ARLINGTON ST"",""total"":5,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1504,58,6405,"60 BEACON ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1504,""upload_id"":58,""property_id"":6405,""row_labels"":""60 BEACON ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1505,58,15306,"60 BELLINGHAM ST",11,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1505,""upload_id"":58,""property_id"":15306,""row_labels"":""60 BELLINGHAM ST"",""total"":11,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1507,58,4262,"60 CHESTER AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1507,""upload_id"":58,""property_id"":4262,""row_labels"":""60 CHESTER AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1508,58,4263,"60 CHESTNUT ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1508,""upload_id"":58,""property_id"":4263,""row_labels"":""60 CHESTNUT ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1511,58,4365,"60 FRANKLIN ST",6,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1511,""upload_id"":58,""property_id"":4365,""row_labels"":""60 FRANKLIN ST"",""total"":6,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1513,58,4370,"60 HOOPER ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1513,""upload_id"":58,""property_id"":4370,""row_labels"":""60 HOOPER ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1514,58,4371,"60 LASH ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1514,""upload_id"":58,""property_id"":4371,""row_labels"":""60 LASH ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1515,58,4373,"60 MARLBORO ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1515,""upload_id"":58,""property_id"":4373,""row_labels"":""60 MARLBORO ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1517,58,4377,"60 PRESCOTT AV",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1517,""upload_id"":58,""property_id"":4377,""row_labels"":""60 PRESCOTT AV"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1518,58,4378,"60 PROSPECT AV",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1518,""upload_id"":58,""property_id"":4378,""row_labels"":""60 PROSPECT AV"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1520,58,4381,"60 SUFFOLK ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1520,""upload_id"":58,""property_id"":4381,""row_labels"":""60 SUFFOLK ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1521,58,4382,"60 WARREN AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1521,""upload_id"":58,""property_id"":4382,""row_labels"":""60 WARREN AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1522,58,4383,"60 WASHINGTON AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1522,""upload_id"":58,""property_id"":4383,""row_labels"":""60 WASHINGTON AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1524,58,17448,"61 #1 BELLINGHAM ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1524,""upload_id"":58,""property_id"":17448,""row_labels"":""61 #1 BELLINGHAM ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1525,58,17449,"61 #1 SHURTLEFF ST",5,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1525,""upload_id"":58,""property_id"":17449,""row_labels"":""61 #1 SHURTLEFF ST"",""total"":5,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1527,58,17451,"61 #4 SHURTLEFF ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1527,""upload_id"":58,""property_id"":17451,""row_labels"":""61 #4 SHURTLEFF ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1528,58,17452,"61 #5 SHURTLEFF ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1528,""upload_id"":58,""property_id"":17452,""row_labels"":""61 #5 SHURTLEFF ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1530,58,15293,"61 ADDISON ST",6,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1530,""upload_id"":58,""property_id"":15293,""row_labels"":""61 ADDISON ST"",""total"":6,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1531,58,4398,"61 BEACON ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1531,""upload_id"":58,""property_id"":4398,""row_labels"":""61 BEACON ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1532,58,4409,"61 COTTAGE ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1532,""upload_id"":58,""property_id"":4409,""row_labels"":""61 COTTAGE ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1534,58,6521,"61 EVERETT AV",6,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1534,""upload_id"":58,""property_id"":6521,""row_labels"":""61 EVERETT AV"",""total"":6,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1535,58,4411,"61 GROVE ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1535,""upload_id"":58,""property_id"":4411,""row_labels"":""61 GROVE ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1537,58,4417,"61 MADISON AV",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1537,""upload_id"":58,""property_id"":4417,""row_labels"":""61 MADISON AV"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1538,58,4428,"61 SUMMIT AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1538,""upload_id"":58,""property_id"":4428,""row_labels"":""61 SUMMIT AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1539,58,4432,"613 WASHINGTON AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1539,""upload_id"":58,""property_id"":4432,""row_labels"":""613 WASHINGTON AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1541,58,4444,"62 CHESTNUT ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1541,""upload_id"":58,""property_id"":4444,""row_labels"":""62 CHESTNUT ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1542,58,4447,"62 GARLAND ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1542,""upload_id"":58,""property_id"":4447,""row_labels"":""62 GARLAND ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1544,58,4449,"62 GROVE ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1544,""upload_id"":58,""property_id"":4449,""row_labels"":""62 GROVE ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1545,58,4450,"62 HEARD ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1545,""upload_id"":58,""property_id"":4450,""row_labels"":""62 HEARD ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1546,58,4451,"62 HOOPER ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1546,""upload_id"":58,""property_id"":4451,""row_labels"":""62 HOOPER ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1548,58,4456,"62 WINNISIMMET ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1548,""upload_id"":58,""property_id"":4456,""row_labels"":""62 WINNISIMMET ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1549,58,17454,"63 #03 BREAKWATER DR",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1549,""upload_id"":58,""property_id"":17454,""row_labels"":""63 #03 BREAKWATER DR"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1551,58,15310,"63 HIGHLAND ST",8,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1551,""upload_id"":58,""property_id"":15310,""row_labels"":""63 HIGHLAND ST"",""total"":8,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1552,58,4475,"63 LIBRARY ST",13,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1552,""upload_id"":58,""property_id"":4475,""row_labels"":""63 LIBRARY ST"",""total"":13,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1554,58,15661,"63 PEARL ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1554,""upload_id"":58,""property_id"":15661,""row_labels"":""63 PEARL ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1555,58,4479,"63 SAGAMORE AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1555,""upload_id"":58,""property_id"":4479,""row_labels"":""63 SAGAMORE AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1556,58,4480,"63 SIXTH ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1556,""upload_id"":58,""property_id"":4480,""row_labels"":""63 SIXTH ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1558,58,4485,"64 ADDISON ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1558,""upload_id"":58,""property_id"":4485,""row_labels"":""64 ADDISON ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1559,58,4486,"64 BEACON ST",12,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1559,""upload_id"":58,""property_id"":4486,""row_labels"":""64 BEACON ST"",""total"":12,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1561,58,15570,"64 HEARD ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1561,""upload_id"":58,""property_id"":15570,""row_labels"":""64 HEARD ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1562,58,7426,"64 MAVERICK ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1562,""upload_id"":58,""property_id"":7426,""row_labels"":""64 MAVERICK ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1563,58,4498,"64 PARKER ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1563,""upload_id"":58,""property_id"":4498,""row_labels"":""64 PARKER ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1565,58,4500,"64 SHAWMUT ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1565,""upload_id"":58,""property_id"":4500,""row_labels"":""64 SHAWMUT ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1566,58,4511,"64-66 REVERE BEACH PARKWAY",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1566,""upload_id"":58,""property_id"":4511,""row_labels"":""64-66 REVERE BEACH PARKWAY"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1567,58,5659,"641 BROADWAY",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1567,""upload_id"":58,""property_id"":5659,""row_labels"":""641 BROADWAY"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1568,58,4514,"645 BROADWAY",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1568,""upload_id"":58,""property_id"":4514,""row_labels"":""645 BROADWAY"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1570,58,7153,"65 BLOOMINGDALE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1570,""upload_id"":58,""property_id"":7153,""row_labels"":""65 BLOOMINGDALE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1571,58,4520,"65 BROADWAY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1571,""upload_id"":58,""property_id"":4520,""row_labels"":""65 BROADWAY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1573,58,4523,"65 ELEANOR ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1573,""upload_id"":58,""property_id"":4523,""row_labels"":""65 ELEANOR ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1574,58,4525,"65 FOURTH ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1574,""upload_id"":58,""property_id"":4525,""row_labels"":""65 FOURTH ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1575,58,4529,"65 GROVE ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1575,""upload_id"":58,""property_id"":4529,""row_labels"":""65 GROVE ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1577,58,4531,"65 HEARD ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1577,""upload_id"":58,""property_id"":4531,""row_labels"":""65 HEARD ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1578,58,4532,"65 JEFFERSON AV",6,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1578,""upload_id"":58,""property_id"":4532,""row_labels"":""65 JEFFERSON AV"",""total"":6,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1580,58,4534,"65 ORANGE ST",7,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1580,""upload_id"":58,""property_id"":4534,""row_labels"":""65 ORANGE ST"",""total"":7,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1581,58,4535,"65 PRESCOTT AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1581,""upload_id"":58,""property_id"":4535,""row_labels"":""65 PRESCOTT AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1582,58,6864,"65 SHAWMUT ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1582,""upload_id"":58,""property_id"":6864,""row_labels"":""65 SHAWMUT ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1584,58,4538,"65 SIXTH ST",6,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1584,""upload_id"":58,""property_id"":4538,""row_labels"":""65 SIXTH ST"",""total"":6,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1585,58,15453,"65 WILLIAMS ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1585,""upload_id"":58,""property_id"":15453,""row_labels"":""65 WILLIAMS ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1587,58,6651,"653 WASHINGTON AV",6,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1587,""upload_id"":58,""property_id"":6651,""row_labels"":""653 WASHINGTON AV"",""total"":6,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1588,58,17455,"66 #1 MAVERICK ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1588,""upload_id"":58,""property_id"":17455,""row_labels"":""66 #1 MAVERICK ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1590,58,4550,"66 BLOOMINGDALE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1590,""upload_id"":58,""property_id"":4550,""row_labels"":""66 BLOOMINGDALE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1591,58,4551,"66 CAPTAINS RW",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1591,""upload_id"":58,""property_id"":4551,""row_labels"":""66 CAPTAINS RW"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
